X,Y,OBJECTID,Block,GroupStatus,DateUpdate,ID_PropertyStatus,ID_Demo_RFA,ID_Decision,CorePhase,ProjectedFiscalYear,ProjectedQuarter,DateStarted,Deconstruction,ReleasedToContractor,DateDemoFinished,Address,Lot,Neighborhood,SimplifiedStatus,Council_District,HousingMarketTypology2017,OBJECTID_1,BLOCKLOT
1430123.61877081,595835.584498972,2353,1591,Final/Full Demo Complete,2014/11/26 10:41:00+00,,939,47,,,,2014/09/16 00:00:00+00,,2014/07/13 00:00:00+00,2015/05/08 00:00:00+00,2402 E EAGER ST,002,Milton-Montford,Demo Complete,13,I,59907,1591 002
1430135.52950814,595836.654378727,2354,1591,Final/Full Demo Complete,2014/11/26 10:41:00+00,,939,47,,,,2014/09/16 00:00:00+00,,2014/07/13 00:00:00+00,2015/05/08 00:00:00+00,2404 E EAGER ST,003,Milton-Montford,Demo Complete,13,I,59908,1591 003
1430147.68105863,595837.820386887,2355,1591,Final/Full Demo Complete,2014/11/26 10:41:00+00,,939,47,,,,2014/09/16 00:00:00+00,,2014/07/13 00:00:00+00,2015/05/08 00:00:00+00,2406 E EAGER ST,004,Milton-Montford,Demo Complete,13,I,59909,1591 004
1430159.85524689,595837.801358059,2356,1591,Final/Full Demo Complete,2014/11/26 10:41:00+00,,939,47,,,,2014/09/16 00:00:00+00,,2014/07/13 00:00:00+00,2015/05/08 00:00:00+00,2408 E EAGER ST,005,Milton-Montford,Demo Complete,13,I,59910,1591 005
1430171.70463264,595837.924389318,2357,1591,Final/Full Demo Complete,2014/11/26 10:41:00+00,,939,47,,,,2014/09/16 00:00:00+00,,2014/07/13 00:00:00+00,2015/05/08 00:00:00+00,2410 E EAGER ST,006,Milton-Montford,Demo Complete,13,I,59911,1591 006
1430183.68328322,595839.801682144,2358,1591,Final/Full Demo Complete,2014/11/26 10:41:00+00,,939,47,,,,2014/09/16 00:00:00+00,,2014/07/13 00:00:00+00,2015/05/08 00:00:00+00,2412 E EAGER ST,007,Milton-Montford,Demo Complete,13,I,59912,1591 007
1430195.85615914,595840.136327147,2359,1591,Final/Full Demo Complete,2014/11/26 10:41:00+00,,939,47,,,,2014/09/16 00:00:00+00,,2014/07/13 00:00:00+00,2015/05/08 00:00:00+00,2414 E EAGER ST,008,Milton-Montford,Demo Complete,13,I,59913,1591 008
1430208.20193496,595840.962769061,2360,1591,Final/Full Demo Complete,2014/11/26 10:41:00+00,,939,47,,,,2014/09/16 00:00:00+00,,2014/07/13 00:00:00+00,2015/05/08 00:00:00+00,2416 E EAGER ST,009,Milton-Montford,Demo Complete,13,I,59914,1591 009
1430220.64810431,595840.9404594,2361,1591,Final/Full Demo Complete,2014/11/26 10:41:00+00,,939,47,,,,2014/09/16 00:00:00+00,,2014/07/13 00:00:00+00,2015/05/08 00:00:00+00,2418 E EAGER ST,010,Milton-Montford,Demo Complete,13,I,59915,1591 010
1430232.68187289,595842.554301307,2362,1591,Final/Full Demo Complete,2014/11/26 10:41:00+00,,939,47,,,,2014/09/16 00:00:00+00,,2014/07/13 00:00:00+00,2015/05/08 00:00:00+00,2420 E EAGER ST,011,Milton-Montford,Demo Complete,13,I,59916,1591 011
1430244.86852831,595843.329890311,2363,1591,Final/Full Demo Complete,2014/11/26 10:41:00+00,,939,47,,,,2014/09/16 00:00:00+00,,2014/07/13 00:00:00+00,2015/05/08 00:00:00+00,2422 E EAGER ST,012,Milton-Montford,Demo Complete,13,I,59917,1591 012
1430257.05190289,595842.585141137,2364,1591,Final/Full Demo Complete,2014/11/26 10:41:00+00,,939,47,,,,2014/09/16 00:00:00+00,,2014/07/13 00:00:00+00,2015/05/08 00:00:00+00,2424 E EAGER ST,013,Milton-Montford,Demo Complete,13,I,59918,1591 013
1430269.03252198,595844.210137889,2365,1591,Final/Full Demo Complete,2014/11/26 10:41:00+00,,939,47,,,,2014/09/16 00:00:00+00,,2014/07/13 00:00:00+00,2015/05/08 00:00:00+00,2426 E EAGER ST,014,Milton-Montford,Demo Complete,13,I,59923,1591 014
1430281.21163148,595845.013613984,2366,1591,Final/Full Demo Complete,2014/11/26 10:41:00+00,,939,47,,,,2014/09/16 00:00:00+00,,2014/07/13 00:00:00+00,2015/05/08 00:00:00+00,2428 E EAGER ST,015,Milton-Montford,Demo Complete,13,I,59924,1591 015
1430293.27328713,595844.99491322,2367,1591,Final/Full Demo Complete,2014/11/26 10:41:00+00,,939,47,,,,2014/09/16 00:00:00+00,,2014/07/13 00:00:00+00,2015/05/08 00:00:00+00,2430 E EAGER ST,016,Milton-Montford,Demo Complete,13,I,59925,1591 016
1430305.33592705,595845.977522805,2368,1591,Final/Full Demo Complete,2014/11/26 10:41:00+00,,939,47,,,,2014/09/16 00:00:00+00,,2014/07/13 00:00:00+00,2015/05/08 00:00:00+00,2432 E EAGER ST,017,Milton-Montford,Demo Complete,13,I,59926,1591 017
1430317.72041672,595847.517874062,2369,1591,Final/Full Demo Complete,2014/11/26 10:41:00+00,,939,47,,,,2014/09/16 00:00:00+00,,2014/07/13 00:00:00+00,2015/05/08 00:00:00+00,2434 E EAGER ST,018,Milton-Montford,Demo Complete,13,I,59927,1591 018
1430330.10818721,595847.770170137,2370,1591,Final/Full Demo Complete,2014/11/26 10:41:00+00,,939,47,,,,2014/09/16 00:00:00+00,,2014/07/13 00:00:00+00,2015/05/08 00:00:00+00,2436 E EAGER ST,019,Milton-Montford,Demo Complete,13,I,59928,1591 019
1430342.01137863,595847.314462394,2371,1591,Final/Full Demo Complete,2014/11/26 10:41:00+00,,939,47,,,,2014/09/16 00:00:00+00,,2014/07/13 00:00:00+00,2015/05/08 00:00:00+00,2438 E EAGER ST,020,Milton-Montford,Demo Complete,13,I,59929,1591 020
1430354.04186639,595849.477515817,2372,1591,Final/Full Demo Complete,2014/11/26 10:41:00+00,,939,47,,,,2014/09/16 00:00:00+00,,2014/07/13 00:00:00+00,2015/05/08 00:00:00+00,2440 E EAGER ST,021,Milton-Montford,Demo Complete,13,I,59930,1591 021
1430366.70391455,595849.370560646,2373,1591,Final/Full Demo Complete,2014/11/26 10:41:00+00,,939,47,,,,2014/09/16 00:00:00+00,,2014/07/13 00:00:00+00,2015/05/08 00:00:00+00,2442 E EAGER ST,022,Milton-Montford,Demo Complete,13,I,59931,1591 022
1430378.77541272,595850.38433814,2374,1591,Final/Full Demo Complete,2014/11/26 10:41:00+00,,939,47,,,,2014/09/16 00:00:00+00,,2014/07/13 00:00:00+00,2015/05/08 00:00:00+00,2444 E EAGER ST,023,Milton-Montford,Demo Complete,13,I,59932,1591 023
1430390.72355156,595850.24621506,2375,1591,Final/Full Demo Complete,2014/11/26 10:41:00+00,,939,47,,,,2014/09/16 00:00:00+00,,2014/07/13 00:00:00+00,2015/05/08 00:00:00+00,2446 E EAGER ST,024,Milton-Montford,Demo Complete,13,I,59933,1591 024
1430403.16873664,595852.551328555,2376,1591,Final/Full Demo Complete,2014/11/26 10:41:00+00,,939,47,,,,2014/09/16 00:00:00+00,,2014/07/13 00:00:00+00,2015/05/08 00:00:00+00,2448 E EAGER ST,025,Milton-Montford,Demo Complete,13,I,59934,1591 025
1409601.9196568,591087.334152982,2377,2165,Final/Full Demo Complete,2015/08/14 14:53:00+00,,1547,47,,FY19,Q4,2019/10/28 00:00:00+00,,2019/05/29 00:00:00+00,2019/11/22 00:00:00+00,59 N CATHERINE ST,001,Shipley Hill,Demo Complete,9,J,60037,2165 001
1409602.86552106,591073.86173898,2378,2165,Final/Full Demo Complete,2018/06/24 16:53:00+00,131,1547,47,,FY19,Q4,2019/10/28 00:00:00+00,,2019/05/29 00:00:00+00,2019/11/22 00:00:00+00,57 N CATHERINE ST,002,Shipley Hill,Demo Complete,9,J,60038,2165 002
1409603.66079505,591060.818129897,2379,2165,Final/Full Demo Complete,2015/08/14 14:53:00+00,,1547,47,,FY19,Q4,2019/10/28 00:00:00+00,,2019/05/29 00:00:00+00,2019/11/22 00:00:00+00,55 N CATHERINE ST,003,Shipley Hill,Demo Complete,9,J,60039,2165 003
1409604.45606905,591047.413301066,2380,2165,Final/Full Demo Complete,2015/08/14 14:53:00+00,,1547,47,,FY19,Q4,2019/10/28 00:00:00+00,,2019/05/29 00:00:00+00,2019/11/22 00:00:00+00,53 N CATHERINE ST,004,Shipley Hill,Demo Complete,9,J,60040,2165 004
1409136.22734672,590041.552123815,2381,2175,Final/Full Demo Complete,2016/12/05 08:49:00+00,,2307,90,,,,2016/11/30 00:00:00+00,,2017/06/01 00:00:00+00,2017/09/06 00:00:00+00,2562 BOYD ST,066,Shipley Hill,Demo Complete,9,J,60179,2175 066
1409151.2276448,590039.800486892,2382,2175,Final/Full Demo Complete,2016/12/05 08:48:00+00,,2307,90,,,,2016/11/30 00:00:00+00,,2017/06/01 00:00:00+00,2017/09/06 00:00:00+00,2560 BOYD ST,067,Shipley Hill,Demo Complete,9,J,60180,2175 067
1428459.10799222,597589.851331636,2383,1499,Final/Full Demo Complete,2017/12/05 13:55:00+00,,2958,47,,FY20,Q1,2019/09/19 00:00:00+00,,2019/08/14 00:00:00+00,2019/11/25 00:00:00+00,2014 E HOFFMAN ST,008,Broadway East,Demo Complete,13,I,60201,1499 008
1428473.59812072,597590.756513566,2384,1499,Final/Full Demo Complete,2017/12/05 13:58:00+00,,2958,47,,FY20,Q1,2019/09/19 00:00:00+00,,2019/08/14 00:00:00+00,2019/11/25 00:00:00+00,2016 E HOFFMAN ST,009,Broadway East,Demo Complete,13,I,60202,1499 009
1428654.35727364,597601.099668726,2385,1499,Final/Full Demo Complete,,,2587,47,2,FY18,Q2,2018/07/26 00:00:00+00,N,2017/11/24 00:00:00+00,2019/05/21 00:00:00+00,2042 E HOFFMAN ST,022,Broadway East,Demo Complete,13,I,60219,1499 022
1428668.17319089,597601.878538564,2386,1499,Final/Full Demo Complete,,,2587,47,2,FY18,Q2,2018/07/26 00:00:00+00,N,2017/11/24 00:00:00+00,2019/05/21 00:00:00+00,2044 E HOFFMAN ST,023,Broadway East,Demo Complete,13,I,60220,1499 023
1428681.01535681,597602.640676141,2387,1499,Final/Full Demo Complete,,,2587,47,2,FY18,Q2,2018/07/26 00:00:00+00,N,2017/11/24 00:00:00+00,2019/05/21 00:00:00+00,2046 E HOFFMAN ST,024,Broadway East,Demo Complete,13,I,60225,1499 024
1428759.1175628,597607.133449316,2388,1499,Final/Full Demo Complete,2018/12/03 11:21:00+00,126,2664,47,3,FY19,Q2,2018/10/01 00:00:00+00,Y,2018/09/30 00:00:00+00,2018/10/30 00:00:00+00,2058 E HOFFMAN ST,030,Broadway East,Demo Complete,13,I,60231,1499 030
1428773.19791523,597607.979904309,2389,1499,Final/Full Demo Complete,2018/12/03 11:21:00+00,,2664,47,3,FY19,Q2,2018/10/01 00:00:00+00,Y,2018/09/30 00:00:00+00,2018/10/30 00:00:00+00,2060 E HOFFMAN ST,031,Broadway East,Demo Complete,13,I,60232,1499 031
1428749.90957597,597654.893852472,2390,1499,Final/Full Demo Complete,2019/08/28 12:28:00+00,126,2663,47,3,FY20,Q2,2021/02/26 00:00:00+00,N,2019/11/05 00:00:00+00,2021/05/10 00:00:00+00,1402 N CHESTER ST,032,Broadway East,Demo Complete,13,I,60233,1499 032
1428749.42630923,597666.991269231,2391,1499,Final/Full Demo Complete,,,2663,47,3,FY20,Q2,2021/02/26 00:00:00+00,N,2019/11/05 00:00:00+00,2021/05/10 00:00:00+00,1404 N CHESTER ST,033,Broadway East,Demo Complete,13,I,60234,1499 033
1428748.78621864,597679.49583739,2392,1499,Final/Full Demo Complete,2019/06/14 12:39:00+00,,2663,47,3,FY20,Q2,2021/02/26 00:00:00+00,N,2019/11/05 00:00:00+00,2021/05/10 00:00:00+00,1406 N CHESTER ST,034,Broadway East,Demo Complete,13,I,60235,1499 034
1428748.32493347,597691.376062974,2393,1499,Final/Full Demo Complete,,,2663,47,3,FY20,Q2,2021/02/26 00:00:00+00,N,2019/11/05 00:00:00+00,2021/05/10 00:00:00+00,1408 N CHESTER ST,035,Broadway East,Demo Complete,13,I,60236,1499 035
1408870.51232697,590105.714397058,2394,2183C,Final/Full Demo Complete,2016/08/08 14:52:00+00,,1427,47,,,,2016/08/08 00:00:00+00,,2016/07/27 00:00:00+00,2016/08/22 00:00:00+00,42 S FRANKLINTOWN ROAD,012,Shipley Hill,Demo Complete,9,J,60254,2183C012
1410406.67362472,590687.220123813,2395,2153,Final/Full Demo Complete,2017/11/14 13:42:00+00,,2503,47,,FY20,Q2,2019/10/01 00:00:00+00,,2019/09/05 00:00:00+00,2019/12/09 00:00:00+00,2320 W BALTIMORE ST,085,Penrose/Fayette Street Outreach,Demo Complete,9,I,60360,2153 085
1410433.96851763,590688.90122281,2396,2153,Final/Full Demo Complete,2019/02/25 10:43:00+00,,2503,47,,FY20,Q2,2019/10/01 00:00:00+00,,2019/09/05 00:00:00+00,2019/12/09 00:00:00+00,2316 W BALTIMORE ST,087,Penrose/Fayette Street Outreach,Demo Complete,9,I,60376,2153 087
1410447.30412088,590689.515394807,2397,2153,Final/Full Demo Complete,2019/04/15 09:21:00+00,,2503,47,,FY20,Q2,2019/10/01 00:00:00+00,,2019/09/05 00:00:00+00,2019/12/09 00:00:00+00,2314 W BALTIMORE ST,088,Penrose/Fayette Street Outreach,Demo Complete,9,I,60377,2153 088
1427255.5733258,599293.370234311,2398,1446,Final/Full Demo Complete,2020/03/16 12:22:00+00,,4303,47,,,,2011/07/26 00:00:00+00,,2011/07/26 00:00:00+00,2012/01/13 00:00:00+00,1829 N REGESTER ST,106,Broadway East,Demo Complete,12,I,60442,1446 106
1427558.20493838,599368.910109475,2399,1447,Final/Full Demo Complete,2017/10/30 14:36:00+00,,2010,47,,FY18,Q2,2017/10/30 00:00:00+00,,2017/10/04 00:00:00+00,2017/12/11 00:00:00+00,1835 RUTLAND AVE,018,Broadway East,Demo Complete,12,J,60474,1447 018
1427557.47232831,599382.43534489,2400,1447,Final/Full Demo Complete,2017/10/30 14:37:00+00,,2010,47,,FY18,Q2,2017/10/30 00:00:00+00,,2017/10/04 00:00:00+00,2017/12/11 00:00:00+00,1837 RUTLAND AVE,019,Broadway East,Demo Complete,12,J,60475,1447 019
1427556.74365522,599395.772260472,2401,1447,Final/Full Demo Complete,2017/10/30 14:37:00+00,,2010,47,,FY18,Q2,2017/10/30 00:00:00+00,,2017/10/04 00:00:00+00,2017/12/11 00:00:00+00,1839 RUTLAND AVE,020,Broadway East,Demo Complete,12,J,60476,1447 020
1427555.86898506,599409.678400651,2402,1447,Final/Full Demo Complete,2016/04/01 08:52:00+00,,1804,90,,,,2016/03/28 00:00:00+00,,2016/06/10 00:00:00+00,2016/08/09 00:00:00+00,1841 RUTLAND AVE,021,Broadway East,Demo Complete,12,J,60477,1447 021
1427264.39581472,599120.331538394,2403,1446,Final/Full Demo Complete,2018/01/01 19:31:00+00,,2759,47,,FY19,Q2,2018/12/18 00:00:00+00,,2018/04/19 00:00:00+00,2019/04/22 00:00:00+00,1801 N REGESTER ST,092,Broadway East,Demo Complete,12,I,60641,1446 092
1409606.90061797,591006.840219483,2404,2165,Final/Full Demo Complete,,,8629,90,,,,2023/04/21 00:00:00+00,,2023/05/04 00:00:00+00,2023/05/25 00:00:00+00,47 N CATHERINE ST,007,Shipley Hill,Demo Complete,9,J,60661,2165 007
1405540.14169113,587128.263987139,2405,2127,Final/Full Demo Complete,2018/04/03 13:48:00+00,,2753,47,NA,FY18,Q2,2018/04/03 00:00:00+00,N,2017/12/14 00:00:00+00,2018/04/06 00:00:00+00,519 S CATON AVE,034,Gwynns Falls,Demo Complete,9,H,60839,2127 034
1405540.58525981,587108.270260721,2406,2127,Final/Full Demo Complete,2018/04/03 13:49:00+00,,2753,47,NA,FY18,Q2,2018/04/03 00:00:00+00,N,2017/12/14 00:00:00+00,2018/04/06 00:00:00+00,521 S CATON AVE,035,Gwynns Falls,Demo Complete,9,H,60840,2127 035
1429996.39133497,594452.850387812,2407,1639,Final/Full Demo Complete,2016/02/25 09:39:00+00,,830,47,,,,2015/10/13 00:00:00+00,,2015/10/02 00:00:00+00,2015/11/16 00:00:00+00,611 N BRADFORD ST,051,McElderry Park,Demo Complete,13,I,60960,1639 051
1429996.15675539,594464.604957476,2408,1639,Final/Full Demo Complete,2016/02/25 08:31:00+00,,830,47,,,,2015/10/13 00:00:00+00,,2015/10/02 00:00:00+00,2015/11/16 00:00:00+00,613 N BRADFORD ST,052,McElderry Park,Demo Complete,13,I,60961,1639 052
1429995.43136314,594476.662348062,2409,1639,Final/Full Demo Complete,2016/02/25 09:42:00+00,,830,47,,,,2015/10/13 00:00:00+00,,2015/10/02 00:00:00+00,2015/11/16 00:00:00+00,615 N BRADFORD ST,053,McElderry Park,Demo Complete,13,I,60962,1639 053
1409511.57272464,590934.510639727,2410,2170A,Final/Full Demo Complete,2016/11/03 13:54:00+00,,2227,90,,,,2016/10/29 00:00:00+00,,2017/02/03 00:00:00+00,2017/07/21 00:00:00+00,2501 W FAYETTE ST,049,Shipley Hill,Demo Complete,9,J,60965,2170A049
1429995.06948721,594488.667901471,2411,1639,Final/Full Demo Complete,2016/02/25 10:17:00+00,,830,47,,,,2015/10/13 00:00:00+00,,2015/10/02 00:00:00+00,2015/11/16 00:00:00+00,617 N BRADFORD ST,054,McElderry Park,Demo Complete,13,I,60966,1639 054
1409401.16579323,590296.555550814,2412,2171,Final/Full Demo Complete,2018/03/22 15:57:00+00,,3293,90,,,,2018/03/16 00:00:00+00,,2018/03/16 00:00:00+00,2018/04/05 00:00:00+00,2522 HOLLINS ST,058,Shipley Hill,Demo Complete,9,J,61024,2171 058
1428023.86115931,597609.280098557,2413,1496,Final/Full Demo Complete,2018/03/22 17:16:00+00,128,1638,47,1,,,2017/07/10 00:00:00+00,N,2016/08/30 00:00:00+00,2017/12/19 00:00:00+00,1410 N GAY ST,034,Broadway East,Demo Complete,12,I,61028,1496 034
1428019.51996064,597594.079341561,2414,1496,Final/Full Demo Complete,2018/03/22 17:16:00+00,128,1638,47,1,,,2017/07/10 00:00:00+00,N,2016/08/30 00:00:00+00,2017/12/19 00:00:00+00,1408 N GAY ST,035,Broadway East,Demo Complete,12,I,61029,1496 035
1428733.82725905,597855.868844226,2415,1498,Final/Full Demo Complete,,,9024,90,,,,2024/04/08 00:00:00+00,,2024/04/08 00:00:00+00,2024/07/17 00:00:00+00,1428 N CHESTER ST,009,Broadway East,Demo Complete,13,I,61069,1498 009
1428733.10219489,597869.290405303,2416,1498,Final/Full Demo Complete,,,9024,90,,,,2024/04/08 00:00:00+00,,2024/04/08 00:00:00+00,2024/07/17 00:00:00+00,1430 N CHESTER ST,010,Broadway East,Demo Complete,13,I,61070,1498 010
1428562.92176098,597843.508960813,2417,1498,Final/Full Demo Complete,2017/04/06 12:24:00+00,,2739,90,,,,2017/03/30 00:00:00+00,,2016/04/28 00:00:00+00,2017/08/16 00:00:00+00,2023 E OLIVER ST,021,Broadway East,Demo Complete,13,I,61085,1498 021
1428371.10652781,597789.499226317,2418,1498,Final/Full Demo Complete,2015/10/12 09:12:00+00,,1634,47,,FY20,Q1,2019/09/23 00:00:00+00,Y,2019/08/15 00:00:00+00,2020/04/03 00:00:00+00,1421 N WASHINGTON ST,035,Broadway East,Demo Complete,13,I,61103,1498 035
1428382.34764706,597772.328985065,2419,1498,Final/Full Demo Complete,2015/10/12 09:12:00+00,,1634,47,,FY20,Q1,2019/09/23 00:00:00+00,Y,2019/08/15 00:00:00+00,2020/04/03 00:00:00+00,1419 N WASHINGTON ST,036,Broadway East,Demo Complete,13,I,61104,1498 036
1428383.11569014,597759.933340564,2420,1498,Final/Full Demo Complete,2017/10/24 09:24:00+00,129,1634,47,,FY20,Q1,2019/09/23 00:00:00+00,Y,2019/08/15 00:00:00+00,2020/04/03 00:00:00+00,1417 N WASHINGTON ST,037,Broadway East,Demo Complete,13,I,61105,1498 037
1407444.46531031,587488.544434562,2421,2132,Final/Full Demo Complete,,,8655,90,,,,2023/05/08 00:00:00+00,,2023/05/16 00:00:00+00,2023/06/14 00:00:00+00,2837 FREDERICK AVE,002,Gwynns Falls,Demo Complete,9,H,61214,2132 002
1407484.57677864,587482.967674062,2422,2132,Final/Full Demo Complete,,,8655,90,,,,2023/05/08 00:00:00+00,,2023/05/16 00:00:00+00,2023/06/14 00:00:00+00,2833 FREDERICK AVE,004,Gwynns Falls,Demo Complete,9,H,61230,2132 004
1407500.6758278,587482.04904072,2423,2132,Final/Full Demo Complete,,,8655,90,,,,2023/05/08 00:00:00+00,,2023/05/16 00:00:00+00,2023/06/14 00:00:00+00,2831 FREDERICK AVE,005,Gwynns Falls,Demo Complete,9,H,61231,2132 005
1407520.68792689,587481.425026223,2424,2132,Final/Full Demo Complete,,,8655,90,,,,2023/05/08 00:00:00+00,,2023/05/16 00:00:00+00,2023/06/14 00:00:00+00,2829 FREDERICK AVE,006,Gwynns Falls,Demo Complete,9,H,61232,2132 006
1429014.71547681,598920.251557976,2425,1460,Final/Full Demo Complete,2017/09/20 13:34:00+00,,1787,47,1,FY19,Q1,2019/01/11 00:00:00+00,N,2018/07/12 00:00:00+00,2019/04/24 00:00:00+00,1710 N COLLINGTON AVE,025,Broadway East,Demo Complete,12,J,61271,1460 025
1429014.04585873,598934.16754064,2426,1460,Final/Full Demo Complete,2017/09/20 13:36:00+00,,1787,47,1,FY19,Q1,2019/01/11 00:00:00+00,N,2018/07/12 00:00:00+00,2019/04/24 00:00:00+00,1712 N COLLINGTON AVE,026,Broadway East,Demo Complete,12,J,61276,1460 026
1429013.33227748,598949.089754894,2427,1460,Final/Full Demo Complete,2016/03/21 15:04:00+00,,1787,47,1,FY19,Q1,2019/01/11 00:00:00+00,N,2018/07/12 00:00:00+00,2019/04/24 00:00:00+00,1714 N COLLINGTON AVE,027,Broadway East,Demo Complete,12,J,61277,1460 027
1429012.67184572,598962.756394222,2428,1460,Final/Full Demo Complete,2017/09/20 13:37:00+00,,1787,47,1,FY19,Q1,2019/01/11 00:00:00+00,N,2018/07/12 00:00:00+00,2019/04/24 00:00:00+00,1716 N COLLINGTON AVE,028,Broadway East,Demo Complete,12,J,61278,1460 028
1429012.03175513,598976.136616811,2429,1460,Final/Full Demo Complete,2017/09/20 13:38:00+00,,1787,47,1,FY19,Q1,2019/01/11 00:00:00+00,N,2018/07/12 00:00:00+00,2019/04/24 00:00:00+00,1718 N COLLINGTON AVE,029,Broadway East,Demo Complete,12,J,61279,1460 029
1429011.35951239,598990.073924899,2430,1460,Final/Full Demo Complete,2017/09/20 13:39:00+00,,1787,47,1,FY19,Q1,2019/01/11 00:00:00+00,N,2018/07/12 00:00:00+00,2019/04/24 00:00:00+00,1720 N COLLINGTON AVE,030,Broadway East,Demo Complete,12,J,61280,1460 030
1429010.70334572,599003.769763649,2431,1460,Final/Full Demo Complete,2018/03/22 17:30:00+00,128,1787,47,1,FY19,Q1,2019/01/11 00:00:00+00,N,2018/07/12 00:00:00+00,2019/04/24 00:00:00+00,1722 N COLLINGTON AVE,031,Broadway East,Demo Complete,12,J,61281,1460 031
1429010.02126047,599017.791717231,2432,1460,Final/Full Demo Complete,2016/03/21 15:04:00+00,,1787,47,1,FY19,Q1,2019/01/11 00:00:00+00,N,2018/07/12 00:00:00+00,2019/04/24 00:00:00+00,1724 N COLLINGTON AVE,032,Broadway East,Demo Complete,12,J,61282,1460 032
1428894.07857896,599009.276970476,2433,1460,Final/Full Demo Complete,2016/09/16 08:39:00+00,,2111,90,,,,2016/09/09 00:00:00+00,,2017/02/09 00:00:00+00,2017/05/31 00:00:00+00,2105 E LAFAYETTE AVE,039,Broadway East,Demo Complete,12,J,61292,1460 039
1428810.93406022,599045.864495724,2434,1460,Final/Full Demo Complete,2015/08/13 14:57:00+00,,1504,47,1,,,2017/02/10 00:00:00+00,N,2016/09/22 00:00:00+00,2017/05/26 00:00:00+00,1751 N CHESTER ST,042,Broadway East,Demo Complete,12,J,61295,1460 042
1428810.67093739,599030.809079647,2435,1460,Final/Full Demo Complete,2015/08/13 14:57:00+00,,1504,47,1,,,2017/02/10 00:00:00+00,N,2016/09/22 00:00:00+00,2017/05/26 00:00:00+00,1749 N CHESTER ST,043,Broadway East,Demo Complete,12,J,61296,1460 043
1428811.88484572,599016.942637563,2436,1460,Final/Full Demo Complete,2015/08/13 14:57:00+00,,1504,47,1,,,2017/02/10 00:00:00+00,N,2016/09/22 00:00:00+00,2017/05/26 00:00:00+00,1747 N CHESTER ST,044,Broadway East,Demo Complete,12,J,61297,1460 044
1428812.67388614,599002.602771223,2437,1460,Final/Full Demo Complete,2015/08/13 14:57:00+00,,1504,47,1,,,2017/02/10 00:00:00+00,N,2016/09/22 00:00:00+00,2017/05/26 00:00:00+00,1745 N CHESTER ST,045,Broadway East,Demo Complete,12,J,61298,1460 045
1428813.45964572,598988.570318982,2438,1460,Final/Full Demo Complete,2015/08/13 14:57:00+00,,1504,47,1,,,2017/02/10 00:00:00+00,N,2016/09/22 00:00:00+00,2017/05/26 00:00:00+00,1743 N CHESTER ST,046,Broadway East,Demo Complete,12,J,61299,1460 046
1428814.23129772,598974.792787477,2439,1460,Final/Full Demo Complete,2015/08/13 14:57:00+00,,1504,47,1,,,2017/02/10 00:00:00+00,N,2016/09/22 00:00:00+00,2017/05/26 00:00:00+00,1741 N CHESTER ST,047,Broadway East,Demo Complete,12,J,61300,1460 047
1428814.88385548,598961.036909476,2440,1460,Final/Full Demo Complete,2015/08/13 14:57:00+00,,1504,47,1,,,2017/02/10 00:00:00+00,N,2016/09/22 00:00:00+00,2017/05/26 00:00:00+00,1739 N CHESTER ST,048,Broadway East,Demo Complete,12,J,61301,1460 048
1428816.39336689,598936.816157401,2441,1460,Final/Full Demo Complete,2016/03/21 15:03:00+00,,1784,47,1,,,2017/06/20 00:00:00+00,N,2017/01/17 00:00:00+00,2017/08/16 00:00:00+00,1737 N CHESTER ST,049,Broadway East,Demo Complete,12,J,61302,1460 049
1428817.0524863,598922.878849313,2442,1460,Final/Full Demo Complete,2016/03/21 15:03:00+00,,1784,47,1,,,2017/06/20 00:00:00+00,N,2017/01/17 00:00:00+00,2017/08/16 00:00:00+00,1735 N CHESTER ST,050,Broadway East,Demo Complete,12,J,61303,1460 050
