RowID,CCNumber,CrimeDateTime,CrimeCode,Description,Inside_Outside,Weapon,Post,Gender,Age,Race,Ethnicity,Location,Old_District,New_District,Neighborhood,Latitude,Longitude,GeoLocation,PremiseType,Total_Incidents,x,y
40213,14B00627,2/1/2014 10:00:00 PM,7A,AUTO THEFT,,NA,432,F,24,BLACK_OR_AFRICAN_AMERICAN,,4000 RAYMONN AVE,NORTHEAST,N/A,BELAIR-EDISON,39.317182466609324,-76.558410709689511,"(39.317182466609324,-76.558410709689511)",STREET              ,1,-76.55841071,39.3171824670001
40214,14B00400,2/1/2014 11:30:00 PM,4E,COMMON ASSAULT,,NA,223,M,44,BLACK_OR_AFRICAN_AMERICAN,,3600 E LOMBARD ST,SOUTHEAST,N/A,BALTIMORE HIGHLANDS,39.29119148627229,-76.56717712521727,"(39.29119148627229,-76.56717712521727)",GAS STATION         ,1,-76.5671771249999,39.2911914860001
40215,14B00122,2/1/2014 9:15:00 AM,3AF,ROBBERY,,FIREARM,614,F,49,BLACK_OR_AFRICAN_AMERICAN,,4300 PARK HEIGHTS AVE,NORTHWEST,N/A,CENTRAL PARK HEIGHTS,39.337811965535145,-76.665440496719469,"(39.337811965535145,-76.665440496719469)",STREET              ,1,-76.665440497,39.3378119660001
40216,14B00928,2/1/2014 12:00:00 PM,6J,LARCENY,,NA,232,,,UNKNOWN,,600 NORTH POINT RD,SOUTHEAST,N/A,PULASKI INDUSTRIAL AREA,39.300439054077287,-76.534556027278981,"(39.300439054077287,-76.534556027278981)",OTHER - OUTSIDE     ,1,-76.534556027,39.300439054
40217,14B00224,2/1/2014 2:15:00 PM,4E,COMMON ASSAULT,,NA,123,F,17,BLACK_OR_AFRICAN_AMERICAN,,1600 DRUID HILL AVE,CENTRAL,N/A,UPTON,39.304465677837534,-76.631846815158212,"(39.304465677837534,-76.631846815158212)",ROW/TOWNHOUSE-OCC,1,-76.631846815,39.304465678
40218,14B00974,2/1/2014 2:00:00 PM,6J,LARCENY,,NA,911,F,38,WHITE,,4600 PENNINGTON AVE,SOUTHERN,N/A,CURTIS BAY,39.224216706593609,-76.588185631119359,"(39.224216706593609,-76.588185631119359)",YARD,1,-76.588185631,39.224216707
40219,14B00464,2/1/2014 11:30:00 PM,4B,AGG. ASSAULT,,KNIFE,713,M,57,BLACK_OR_AFRICAN_AMERICAN,,900 BENNETT PL,WESTERN,N/A,HARLEM PARK,39.29486754284541,-76.63311753039072,"(39.29486754284541,-76.63311753039072)",ROW/TOWNHOUSE-OCC,1,-76.6331175299999,39.2948675430001
40220,14B03521,2/9/2014 9:33:00 AM,4E,COMMON ASSAULT,,NA,721,F,27,BLACK_OR_AFRICAN_AMERICAN,,2300 EDMONDSON AVE,WESTERN,N/A,ROSEMONT HOMEOWNERS/TENANTS,39.294962293934603,-76.654426445710087,"(39.294962293934603,-76.654426445710087)",ROW/TOWNHOUSE-OCC,1,-76.6544264459999,39.2949622940001
40221,14B04019,2/9/2014 8:00:00 PM,4E,COMMON ASSAULT,,NA,322,M,5,BLACK_OR_AFRICAN_AMERICAN,,2200 PRENTISS PL,EASTERN,N/A,MIDDLE EAST,39.303092375886067,-76.585995192384246,"(39.303092375886067,-76.585995192384246)",ROW/TOWNHOUSE-OCC,1,-76.585995192,39.3030923760001
40222,13J11357,10/22/2013 9:00:00 AM,6D,LARCENY FROM AUTO,,NA,514,F,49,WHITE,,0 W 22ND ST,NORTHERN,N/A,OLD GOUCHER,39.314291870669138,-76.61682464293952,"(39.314291870669138,-76.61682464293952)",STREET              ,1,-76.616824643,39.3142918710001
40223,13J08689,10/18/2013 3:00:00 PM,2A,RAPE,,OTHER,831,F,19,UNKNOWN,,2000 GRIFFIS AVE,SOUTHWEST,N/A,MORRELL PARK,39.266808986300546,-76.64908069024986,"(39.266808986300546,-76.64908069024986)",ROW/TOWNHOUSE-OCC,1,-76.6490806899999,39.2668089860001
40224,13J08900,10/18/2013 5:30:00 PM,5A,BURGLARY,,NA,713,F,51,BLACK_OR_AFRICAN_AMERICAN,,500 N CARROLLTON AVE,WESTERN,N/A,HARLEM PARK,39.29499917273062,-76.636884759370588,"(39.29499917273062,-76.636884759370588)",APT/CONDO - OCCUPIED,1,-76.6368847589999,39.2949991730001
40225,13J09940,10/18/2013 6:30:00 PM,6D,LARCENY FROM AUTO,,NA,212,M,38,BLACK_OR_AFRICAN_AMERICAN,,1900 EASTERN AVE,SOUTHEAST,N/A,UPPER FELLS POINT,39.285886746671956,-76.589936971190028,"(39.285886746671956,-76.589936971190028)",STREET              ,1,-76.589936971,39.2858867470001
40226,13J08887,10/18/2013 11:45:00 PM,3AJF,ROBBERY - CARJACKING,,FIREARM,125,M,29,BLACK_OR_AFRICAN_AMERICAN,,500 PENNSYLVANIA AVE,CENTRAL,N/A,SETON HILL,39.294790724666235,-76.624079938456845,"(39.294790724666235,-76.624079938456845)",STREET              ,1,-76.624079938,39.294790725
40227,13J08556,10/18/2013 11:30:00 AM,4E,COMMON ASSAULT,,NA,612,M,,WHITE,,3800 GREENSPRING AVE,NORTHWEST,N/A,WOODBERRY,39.334004822520342,-76.655309804407167,"(39.334004822520342,-76.655309804407167)",,1,-76.655309804,39.334004823
40228,13J08855,10/18/2013 11:40:00 PM,4E,COMMON ASSAULT,,NA,622,F,21,BLACK_OR_AFRICAN_AMERICAN,,3000 WAYNE AVE,NORTHWEST,N/A,HOWARD PARK,39.326958812124133,-76.704548623965593,"(39.326958812124133,-76.704548623965593)",STREET              ,1,-76.704548624,39.326958812
40229,13J08547,10/18/2013 12:15:00 PM,4E,COMMON ASSAULT,,NA,411,F,21,BLACK_OR_AFRICAN_AMERICAN,,1800 E 28TH ST,NORTHEAST,N/A,COLDSTREAM HOMESTEAD MONTEBELLO,39.324051210347704,-76.589528601758843,"(39.324051210347704,-76.589528601758843)",ROW/TOWNHOUSE-OCC,1,-76.589528602,39.3240512100001
40230,13J08697,10/18/2013 5:35:00 PM,6F,LARCENY,,NA,942,F,27,WHITE,,0 POULTNEY ST,SOUTHERN,N/A,FEDERAL HILL,39.277709892036334,-76.613593744023163,"(39.277709892036334,-76.613593744023163)",STREET              ,1,-76.613593744,39.2777098920001
40231,13J08595,10/18/2013 12:35:00 PM,6B,LARCENY,,NA,124,M,55,WHITE,,700 CATHEDRAL ST,CENTRAL,N/A,MOUNT VERNON,39.297606055465437,-76.617241628171755,"(39.297606055465437,-76.617241628171755)",STREET              ,1,-76.617241628,39.2976060550001
40232,13J08635,10/18/2013 2:00:00 PM,3N,ROBBERY,,NA,835,,,UNKNOWN,,2400 FREDERICK AVE,SOUTHWEST,N/A,MILLHILL,39.2830121543156,-76.653474054806679,"(39.2830121543156,-76.653474054806679)",GROCERY/CONFECTION ,1,-76.6534740549999,39.2830121540001
40233,13J08799,10/18/2013 7:20:00 PM,3AK,ROBBERY,,KNIFE,613,F,46,BLACK_OR_AFRICAN_AMERICAN,,4400 E WABASH AVE,NORTHWEST,N/A,TOWANDA-GRANTLEY,39.337987620410921,-76.672831841098144,"(39.337987620410921,-76.672831841098144)",STREET              ,1,-76.6728318409999,39.33798762
40234,13J08807,10/18/2013 7:23:00 PM,3B,ROBBERY,,NA,432,F,31,WHITE,,2800 KENTUCKY AVE,NORTHEAST,N/A,BELAIR-EDISON,39.325183743382375,-76.57259003588166,"(39.325183743382375,-76.57259003588166)",PARKING LOT-OUTSIDE ,1,-76.572590036,39.325183743
40235,13J08673,10/18/2013 6:30:00 AM,6D,LARCENY FROM AUTO,,NA,421,F,73,BLACK_OR_AFRICAN_AMERICAN,,2000 E 32ND ST,NORTHEAST,N/A,COLDSTREAM HOMESTEAD MONTEBELLO,39.32706930881232,-76.586946746743251,"(39.32706930881232,-76.586946746743251)",STREET              ,1,-76.586946747,39.3270693090001
40236,13J08729,10/18/2013 8:30:00 AM,6J,LARCENY,,NA,423,F,34,WHITE,,5500 TRAMORE RD,NORTHEAST,N/A,HAMILTON HILLS,39.356382238393927,-76.56747062329012,"(39.356382238393927,-76.56747062329012)",ROW/TOWNHOUSE-OCC,1,-76.567470623,39.356382238
40237,13J15079,10/31/2013 5:00:00 PM,5A,BURGLARY,,NA,824,F,34,BLACK_OR_AFRICAN_AMERICAN,,3500 W MULBERRY ST,SOUTHWEST,N/A,ALLENDALE,39.291654112978087,-76.676098728283662,"(39.291654112978087,-76.676098728283662)",ROW/TOWNHOUSE-OCC,1,-76.6760987279999,39.291654113
40238,13J15035,10/31/2013 8:42:00 PM,7A,AUTO THEFT,,NA,512,M,34,UNKNOWN,,300 ILCHESTER AVE,NORTHERN,N/A,HARWOOD,39.322893142722251,-76.612573206433268,"(39.322893142722251,-76.612573206433268)",STREET              ,1,-76.612573206,39.322893143
40239,13K00039,10/31/2013 1:00:00 AM,7A,AUTO THEFT,,NA,611,F,52,BLACK_OR_AFRICAN_AMERICAN,,2700 REISTERSTOWN RD,NORTHWEST,N/A,LIBERTY SQUARE,39.319805804381396,-76.653884710229676,"(39.319805804381396,-76.653884710229676)",STREET              ,1,-76.6538847099999,39.3198058040001
40240,13J14854,10/31/2013 8:00:00 AM,6G,LARCENY,,NA,935,F,55,WHITE,,1300 MCHENRY ST,SOUTHERN,N/A,NEW SOUTHWEST/MOUNT CLARE,39.284743546619417,-76.638052543073385,"(39.284743546619417,-76.638052543073385)",ROW/TOWNHOUSE-OCC,1,-76.638052543,39.2847435470001
40241,13K00129,10/31/2013 7:00:00 PM,7A,AUTO THEFT,,NA,533,M,47,WHITE,,2300 W ROGERS AVE,NORTHERN,N/A,MOUNT WASHINGTON,39.358243381726219,-76.665003953303781,"(39.358243381726219,-76.665003953303781)",STREET              ,1,-76.6650039529999,39.3582433820001
40242,13K09875,10/31/2013 1:01:00 AM,5A,BURGLARY,,NA,815,F,38,BLACK_OR_AFRICAN_AMERICAN,,3700 EDMONDSON AVE,SOUTHWEST,N/A,EDGEWOOD,39.294175061065211,-76.678745566873658,"(39.294175061065211,-76.678745566873658)",ROW/TOWNHOUSE-OCC,1,-76.678745567,39.294175061
40243,13K00193,10/31/2013 4:00:00 PM,6G,LARCENY,,NA,121,F,22,WHITE,,600 W LEXINGTON ST,CENTRAL,N/A,UNIVERSITY OF MARYLAND,39.291186182016062,-76.624754356609984,"(39.291186182016062,-76.624754356609984)",APT/CONDO - OCCUPIED,1,-76.624754357,39.291186182
40244,13K00209,10/31/2013 1:00:00 AM,6D,LARCENY FROM AUTO,,NA,212,F,52,BLACK_OR_AFRICAN_AMERICAN,,1400 E BALTIMORE ST,SOUTHEAST,N/A,WASHINGTON HILL,39.291629293781426,-76.598292412890189,"(39.291629293781426,-76.598292412890189)",STREET              ,1,-76.598292413,39.2916292940001
40245,13J15021,10/31/2013 7:10:00 PM,6B,LARCENY,,NA,434,F,58,BLACK_OR_AFRICAN_AMERICAN,,3900 ERDMAN AVE,NORTHEAST,N/A,BELAIR-EDISON,39.31495070779453,-76.568142091078641,"(39.31495070779453,-76.568142091078641)",SHOPPING MALLS/CNTR ,1,-76.568142091,39.314950708
40246,13J14881,10/31/2013 1:00:00 PM,6G,LARCENY,,NA,412,F,49,WHITE,,1500 FERNLEY RD,NORTHEAST,N/A,EDNOR GARDENS-LAKESIDE,39.331788699384077,-76.592623278858269,"(39.331788699384077,-76.592623278858269)",ROW/TOWNHOUSE-OCC,1,-76.592623279,39.3317886990001
40247,13K03969,11/9/2013 3:00:00 AM,4C,AGG. ASSAULT,,OTHER,425,M,19,BLACK_OR_AFRICAN_AMERICAN,,3800 WHITE AVE,NORTHEAST,N/A,GLENHAM-BELHAR,39.348280689473377,-76.54772973567043,"(39.348280689473377,-76.54772973567043)",STREET              ,1,-76.547729736,39.348280689
40248,13K04033,11/9/2013 9:30:00 AM,7A,AUTO THEFT,,NA,622,M,86,BLACK_OR_AFRICAN_AMERICAN,,3200 MILFORD AVE,NORTHWEST,N/A,HOWARD PARK,39.32794194111073,-76.701004302771679,"(39.32794194111073,-76.701004302771679)",STREET              ,1,-76.7010043029999,39.3279419410001
40249,13K04000,11/9/2013 9:35:00 AM,6J,LARCENY,,NA,931,F,40,BLACK_OR_AFRICAN_AMERICAN,,700 W LOMBARD ST,SOUTHERN,N/A,BARRE CIRCLE,39.287035269956583,-76.62818591073264,"(39.287035269956583,-76.62818591073264)",STREET              ,1,-76.6281859109999,39.28703527
40250,13K35332,11/9/2013 3:55:00 PM,6D,LARCENY FROM AUTO,,NA,942,M,26,WHITE,,1200 RIVERSIDE AVE,SOUTHERN,N/A,RIVERSIDE,39.276015083975906,-76.608982181544633,"(39.276015083975906,-76.608982181544633)",,1,-76.608982182,39.2760150840001
40251,13K04541,11/9/2013 9:00:00 PM,6D,LARCENY FROM AUTO,,NA,612,F,56,BLACK_OR_AFRICAN_AMERICAN,,3800 GREENSPRING AVE,NORTHWEST,N/A,PARK CIRCLE,39.3343422225174,-76.656217260501705,"(39.3343422225174,-76.656217260501705)",STREET              ,1,-76.6562172609999,39.3343422230001
40252,13K04556,11/9/2013 9:00:00 PM,7A,AUTO THEFT,,NA,313,F,53,BLACK_OR_AFRICAN_AMERICAN,,400 PITMAN PL,EASTERN,N/A,GREENMOUNT WEST,39.308579742515406,-76.609924588921132,"(39.308579742515406,-76.609924588921132)",STREET              ,1,-76.6099245889999,39.3085797430001
40253,13K03985,11/9/2013 7:39:00 AM,7A,AUTO THEFT,,NA,724,F,29,BLACK_OR_AFRICAN_AMERICAN,,1400 RIGGS AVE,WESTERN,N/A,SANDTOWN-WINCHESTER,39.300960566223779,-76.640531705018148,"(39.300960566223779,-76.640531705018148)",STREET              ,1,-76.6405317049999,39.3009605660001
40254,13K04303,11/9/2013 11:06:00 PM,4E,COMMON ASSAULT,,NA,123,M,31,BLACK_OR_AFRICAN_AMERICAN,,1500 DIVISION ST,CENTRAL,N/A,UPTON,39.303127379107217,-76.632313143534176,"(39.303127379107217,-76.632313143534176)",ROW/TOWNHOUSE-OCC,1,-76.632313144,39.303127379
40255,13K04015,11/9/2013 10:00:00 AM,4E,COMMON ASSAULT,,NA,332,M,18,BLACK_OR_AFRICAN_AMERICAN,,1200 N LUZERNE AVE,EASTERN,N/A,BEREA,39.305229051379051,-76.581055809606781,"(39.305229051379051,-76.581055809606781)",ROW/TOWNHOUSE-OCC,1,-76.58105581,39.305229051
40256,13K04860,11/9/2013 10:20:00 PM,6J,LARCENY,,NA,533,,,UNKNOWN,,5500 FALLS RD,NORTHERN,N/A,NORTH ROLAND PARK/POPLAR HILL,39.361723045089185,-76.64605605824697,"(39.361723045089185,-76.64605605824697)",GAS STATION         ,1,-76.6460560579999,39.3617230450001
40257,13K04279,11/9/2013 4:30:00 PM,6D,LARCENY FROM AUTO,,NA,221,,,UNKNOWN,,200 N BELNORD AVE,SOUTHEAST,N/A,MCELDERRY PARK,39.295431207454428,-76.578665821157287,"(39.295431207454428,-76.578665821157287)",,1,-76.578665821,39.295431207
40258,13K01992,11/5/2013 12:00:00 AM,6J,LARCENY,,NA,443,,,UNKNOWN,,6000 AMBERWOOD RD,NORTHEAST,N/A,FRANKFORD,39.319240351550413,-76.542981796254892,"(39.319240351550413,-76.542981796254892)",APT/CONDO - OCCUPIED,1,-76.5429817959999,39.3192403520001
40259,13K02134,11/5/2013 9:00:00 AM,5A,BURGLARY,,NA,422,F,54,WHITE,,3300 BEVERLY RD,NORTHEAST,N/A,BEVERLY HILLS,39.337125865052705,-76.566000606450729,"(39.337125865052705,-76.566000606450729)",ROW/TOWNHOUSE-OCC,1,-76.566000606,39.3371258650001
40260,13K05454,11/5/2013 10:15:00 AM,3P,ROBBERY,,NA,412,M,16,BLACK_OR_AFRICAN_AMERICAN,,3500 HILLEN RD,NORTHEAST,N/A,EDNOR GARDENS-LAKESIDE,39.332541436375891,-76.591087351530376,"(39.332541436375891,-76.591087351530376)",SCHOOL              ,1,-76.591087352,39.332541436
40261,13K02164,11/5/2013 10:30:00 AM,6D,LARCENY FROM AUTO,,NA,714,F,57,BLACK_OR_AFRICAN_AMERICAN,,2000 W BALTIMORE ST,WESTERN,N/A,PENROSE/FAYETTE STREET OUTREACH,39.288231358595738,-76.648884582380887,"(39.288231358595738,-76.648884582380887)",STREET              ,1,-76.6488845819999,39.2882313590001
40262,13K01959,11/5/2013 8:45:00 AM,5A,BURGLARY,,NA,415,M,65,BLACK_OR_AFRICAN_AMERICAN,,1700 SHERWOOD AVE,NORTHEAST,N/A,LOCH RAVEN,39.359751272378212,-76.579961106957541,"(39.359751272378212,-76.579961106957541)",OTHER - INSIDE      ,1,-76.579961107,39.359751272
40263,13K02162,11/5/2013 4:00:00 PM,7A,AUTO THEFT,,NA,822,,,UNKNOWN,,4500 EDMONDSON AVE,SOUTHWEST,N/A,ROGNEL HEIGHTS,39.29440695904627,-76.691151639116001,"(39.29440695904627,-76.691151639116001)",,1,-76.6911516389999,39.2944069590001
40264,13K02534,11/5/2013 8:00:00 PM,6D,LARCENY FROM AUTO,,NA,313,F,47,WHITE,,1100 BARCLAY ST,EASTERN,N/A,JOHNSTON SQUARE,39.302698860822822,-76.610562060555409,"(39.302698860822822,-76.610562060555409)",STREET              ,1,-76.6105620609999,39.3026988610001
40265,13K02444,11/5/2013 2:45:00 PM,4E,COMMON ASSAULT,,NA,111,F,11,BLACK_OR_AFRICAN_AMERICAN,,0 E BALTIMORE ST,CENTRAL,N/A,DOWNTOWN,39.289587322432126,-76.61507713522208,"(39.289587322432126,-76.61507713522208)",SCHOOL              ,1,-76.615077135,39.289587322
40266,13K02328,11/5/2013 5:00:00 PM,7A,AUTO THEFT,,NA,412,F,63,BLACK_OR_AFRICAN_AMERICAN,,1300 E 35TH ST,NORTHEAST,N/A,EDNOR GARDENS-LAKESIDE,39.331154706593807,-76.59636649422005,"(39.331154706593807,-76.59636649422005)",STREET              ,1,-76.5963664939999,39.3311547070001
40267,14B07276,2/9/2014 3:10:00 PM,4E,COMMON ASSAULT,,NA,624,F,54,BLACK_OR_AFRICAN_AMERICAN,,3400 MONDAWMIN AVE,NORTHWEST,N/A,HANLON-LONGWOOD,39.315432910336504,-76.675043542352768,"(39.315432910336504,-76.675043542352768)",ROW/TOWNHOUSE-OCC,1,-76.675043542,39.31543291
40268,14B06301,2/9/2014 4:39:00 PM,6J,LARCENY,,NA,832,,,UNKNOWN,,1600 S CATON AVE,SOUTHWEST,N/A,VIOLETVILLE,39.259864079443787,-76.665202625811702,"(39.259864079443787,-76.665202625811702)",OTHER - INSIDE      ,1,-76.6652026259999,39.2598640790001
40269,14B03541,2/9/2014 12:30:00 AM,7A,AUTO THEFT,,NA,312,F,34,BLACK_OR_AFRICAN_AMERICAN,,2300 AIKEN ST,EASTERN,N/A,EAST BALTIMORE MIDWAY,39.316091642547114,-76.598591434542286,"(39.316091642547114,-76.598591434542286)",STREET              ,1,-76.5985914349999,39.316091643
40270,14B03676,2/9/2014 5:30:00 PM,7A,AUTO THEFT,,NA,935,M,39,WHITE,,1400 RAMSAY ST,SOUTHERN,N/A,NEW SOUTHWEST/MOUNT CLARE,39.283233210532572,-76.639848798827941,"(39.283233210532572,-76.639848798827941)",STREET              ,1,-76.6398487989999,39.283233211
40271,14B04001,2/9/2014 9:00:00 PM,7A,AUTO THEFT,,NA,931,M,44,BLACK_OR_AFRICAN_AMERICAN,,800 HOLLINS ST,SOUTHERN,N/A,HOLLINS MARKET,39.28781411418047,-76.629846366202429,"(39.28781411418047,-76.629846366202429)",VACANT BUILDING,1,-76.629846366,39.2878141140001
40272,14B03607,2/9/2014 12:00:00 AM,7A,AUTO THEFT,,NA,412,F,25,BLACK_OR_AFRICAN_AMERICAN,,3600 ELKADER RD,NORTHEAST,N/A,EDNOR GARDENS-LAKESIDE,39.332692415733419,-76.60263432809343,"(39.332692415733419,-76.60263432809343)",STREET              ,1,-76.602634328,39.332692416
40273,14B00545,2/1/2014 12:00:00 PM,4E,COMMON ASSAULT,,NA,134,M,24,BLACK_OR_AFRICAN_AMERICAN,,1700 SAINT PAUL ST,CENTRAL,N/A,CHARLES NORTH,39.309418783135747,-76.615029465859365,"(39.309418783135747,-76.615029465859365)",APT/CONDO - OCCUPIED,1,-76.615029466,39.3094187830001
40274,14B00239,2/1/2014 1:45:00 AM,4D,AGG. ASSAULT,,HANDS,111,M,27,WHITE,,0 MARKET PL,CENTRAL,N/A,DOWNTOWN,39.288902265593158,-76.607227891277702,"(39.288902265593158,-76.607227891277702)",BAR,1,-76.607227891,39.288902266
40275,15G04264,2/1/2014 12:01:00 AM,2A,RAPE,,OTHER,913,F,11,BLACK_OR_AFRICAN_AMERICAN,,800 JACK ST,SOUTHERN,N/A,BROOKLYN,39.231775601176047,-76.600467045928681,"(39.231775601176047,-76.600467045928681)",ROW/TOWNHOUSE-OCC,1,-76.6004670459999,39.231775601
40276,14B00521,2/1/2014 6:00:00 PM,6D,LARCENY FROM AUTO,,NA,212,M,68,BLACK_OR_AFRICAN_AMERICAN,,0 N EDEN ST,SOUTHEAST,N/A,WASHINGTON HILL,39.291443831267216,-76.59862551710566,"(39.291443831267216,-76.59862551710566)",STREET              ,1,-76.598625517,39.291443831
40277,14B00337,2/1/2014 7:55:00 PM,3CF,ROBBERY - COMMERCIAL,,FIREARM,625,,,UNKNOWN,,3600 W COLDSPRING LN,NORTHWEST,N/A,ASHBURTON,39.335703806015779,-76.67565398849041,"(39.335703806015779,-76.67565398849041)",GROCERY/CONFECTION ,1,-76.675653988,39.335703806
40278,14B35003,2/1/2014 7:30:00 PM,6J,LARCENY,,NA,233,M,,WHITE,,4400 ODONNELL ST,SOUTHEAST,N/A,CANTON INDUSTRIAL AREA,39.280604063348584,-76.558733663032541,"(39.280604063348584,-76.558733663032541)",,1,-76.5587336629999,39.2806040630001
40279,14B00127,2/1/2014 9:00:00 AM,4D,AGG. ASSAULT,,HANDS,234,F,40,WHITE,,6500 ODONNELL ST,SOUTHEAST,N/A,GRACELAND PARK,39.281526661005863,-76.536725097928326,"(39.281526661005863,-76.536725097928326)",ROW/TOWNHOUSE-OCC,1,-76.536725098,39.281526661
40280,14B00543,2/1/2014 3:00:00 PM,6D,LARCENY FROM AUTO,,NA,421,M,42,WHITE,,4500 MAINFIELD AVE,NORTHEAST,N/A,LAURAVILLE,39.34426107132461,-76.576645209676968,"(39.34426107132461,-76.576645209676968)",STREET              ,1,-76.57664521,39.3442610710001
40281,14B00067,2/1/2014 3:10:00 AM,4E,COMMON ASSAULT,,NA,213,M,32,WHITE,,500 S WASHINGTON ST,SOUTHEAST,N/A,FELLS POINT,39.285705969970849,-76.588867560423878,"(39.285705969970849,-76.588867560423878)",STREET              ,1,-76.58886756,39.28570597
40282,13I09356,9/20/2013 12:00:00 AM,4E,COMMON ASSAULT,,NA,614,F,36,BLACK_OR_AFRICAN_AMERICAN,,5100 PEMBRIDGE AVE,NORTHWEST,N/A,CENTRAL PARK HEIGHTS,39.351150696451953,-76.671005045128652,"(39.351150696451953,-76.671005045128652)",ROW/TOWNHOUSE-OCC,1,-76.671005045,39.351150696
40283,13I09634,9/20/2013 2:50:00 PM,6B,LARCENY,,NA,324,M,14,BLACK_OR_AFRICAN_AMERICAN,,900 AISQUITH ST,EASTERN,N/A,OLDTOWN,39.300357977724275,-76.601794926118913,"(39.300357977724275,-76.601794926118913)",STREET              ,1,-76.601794926,39.3003579780001
40284,13I10009,9/20/2013 9:04:00 PM,5D,BURGLARY,,NA,522,,,UNKNOWN,,6300 YORK RD,NORTHERN,N/A,CEDARCROFT,39.371485361432271,-76.610499921990041,"(39.371485361432271,-76.610499921990041)",RETAIL/SMALL BUSINES,1,-76.610499922,39.3714853610001
40285,14C10803,3/25/2014 4:00:00 PM,7A,AUTO THEFT,,NA,532,M,37,BLACK_OR_AFRICAN_AMERICAN,,2800 W GARRISON AVE,NORTHERN,N/A,CYLBURN,39.349531393486721,-76.666159015983922,"(39.349531393486721,-76.666159015983922)",STREET              ,1,-76.6661590159999,39.3495313930001
40286,14C12738,3/25/2014 1:01:00 AM,5A,BURGLARY,,NA,722,F,23,BLACK_OR_AFRICAN_AMERICAN,,600 N MONROE ST,WESTERN,N/A,MIDTOWN-EDMONDSON,39.295763509463121,-76.647486716536548,"(39.295763509463121,-76.647486716536548)",ROW/TOWNHOUSE-OCC,1,-76.6474867169999,39.295763509
40287,14D00399,3/25/2014 9:00:00 AM,5C,BURGLARY,,NA,824,F,87,BLACK_OR_AFRICAN_AMERICAN,,4000 FREDERICK AVE,SOUTHWEST,N/A,IRVINGTON,39.281483500338808,-76.683062122346428,"(39.281483500338808,-76.683062122346428)",APT. LOCKER/LAUNDRY,1,-76.683062122,39.2814835
40288,14C10754,3/25/2014 11:15:00 PM,7A,AUTO THEFT,,NA,132,M,57,BLACK_OR_AFRICAN_AMERICAN,,1300 MADISON AVE,CENTRAL,N/A,MADISON PARK,39.303385190950962,-76.627067431391211,"(39.303385190950962,-76.627067431391211)",ROW/TOWNHOUSE-OCC,1,-76.6270674309999,39.3033851910001
40289,14C10215,3/25/2014 12:20:00 AM,4D,AGG. ASSAULT,,HANDS,331,M,25,BLACK_OR_AFRICAN_AMERICAN,,1900 N COLLINGTON AVE,EASTERN,N/A,SOUTH CLIFTON PARK,39.313828329207546,-76.587366213299063,"(39.313828329207546,-76.587366213299063)",ROW/TOWNHOUSE-OCC,1,-76.5873662129999,39.313828329
40290,14C10908,3/25/2014 10:00:00 PM,4C,AGG. ASSAULT,,OTHER,624,M,30,BLACK_OR_AFRICAN_AMERICAN,,2500 GARRISON BLVD,NORTHWEST,N/A,HANLON-LONGWOOD,39.316396802404725,-76.676547949733973,"(39.316396802404725,-76.676547949733973)",ROW/TOWNHOUSE-OCC,1,-76.67654795,39.316396802
40291,14C10539,3/25/2014 3:30:00 PM,4D,AGG. ASSAULT,,HANDS,613,M,13,BLACK_OR_AFRICAN_AMERICAN,,2900 W COLDSPRING LN,NORTHWEST,N/A,TOWANDA-GRANTLEY,39.338432836635043,-76.669787886914264,"(39.338432836635043,-76.669787886914264)",STREET              ,1,-76.669787887,39.338432837
40292,14C10616,3/25/2014 12:00:00 PM,6L,LARCENY,,NA,214,M,31,WHITE,,3400 BOSTON ST,SOUTHEAST,N/A,CANTON INDUSTRIAL AREA,39.276657368806831,-76.567948442661375,"(39.276657368806831,-76.567948442661375)",OTHER - INSIDE      ,1,-76.567948443,39.2766573690001
40293,14C10721,3/25/2014 10:00:00 AM,6D,LARCENY FROM AUTO,,NA,412,M,72,BLACK_OR_AFRICAN_AMERICAN,,4000 TIVOLY AVE,NORTHEAST,N/A,HILLEN,39.338008803107392,-76.591654993949248,"(39.338008803107392,-76.591654993949248)",STREET              ,1,-76.591654994,39.338008803
40294,14C10538,3/25/2014 4:50:00 PM,5A,BURGLARY,,NA,313,M,53,WHITE,,400 PITMAN PL,EASTERN,N/A,GREENMOUNT WEST,39.308580841273567,-76.609682028394019,"(39.308580841273567,-76.609682028394019)",ROW/TOWNHOUSE-OCC,1,-76.609682028,39.308580841
40295,14C08205,3/20/2014 2:30:00 PM,7A,AUTO THEFT,,NA,131,M,,BLACK_OR_AFRICAN_AMERICAN,,1800 MCCULLOH ST,CENTRAL,N/A,DRUID HEIGHTS,39.306464448421529,-76.632880931033853,"(39.306464448421529,-76.632880931033853)",STREET              ,1,-76.632880931,39.306464448
40296,14C08204,3/20/2014 2:40:00 PM,4E,COMMON ASSAULT,,NA,513,M,11,BLACK_OR_AFRICAN_AMERICAN,,2900 BARCLAY ST,NORTHERN,N/A,ABELL,39.323695492946811,-76.611370460809141,"(39.323695492946811,-76.611370460809141)",STREET              ,1,-76.611370461,39.3236954930001
